date_fin,date_debut,niveau_perturbation,typologie,voie,maitre_ouvrage,statut,identifiant,impact_circulation,geo_shape,objet,precision_localisation,cp_arrondissement,numero_stv,description,coordinates,duree(day)
2022-08-31,2021-02-08,2.0,2.0,27 rue du Moulinet,RTE,2,CP001834,RESTREINTE,"[[[2.355071667012947, 48.8269241542309], [2.3546537391207543, 48.82679625702399], [2.3546237106718517, 48.82683464488532], [2.355021574823157, 48.82695291590173], [2.355071667012947, 48.8269241542309]]]",CONSTRUCTION_IMMEUBLE,,75013,14,,"[2.354840203874579, 48.826876031562875]",569.0
2022-11-01,2021-07-15,2.0,2.0,place d'Italie /Carrefour Blanqui,RATP,2,CP001996,RESTREINTE,"[[[2.3544366868983295, 48.83116720498007], [2.3547080734152934, 48.83124919474142], [2.3548299030743762, 48.83126058869136], [2.3549459267741835, 48.8310840581258], [2.354549011188846, 48.83096112933994], [2.3544169242273565, 48.83112146689531], [2.3544366868983295, 48.83116720498007]]]",TRAVAUX_OUVRAGE,sur le terre- plein.,75013,14,"Création d'une sortie mécanisée, par phases.","[2.354675072745107, 48.83111868993894]",474.0
2024-05-31,2022-08-22,2.0,3.0,Rue Scipion,GDG Scipion,2,CP002369,BARRAGE_TOTAL,"[[[2.353626719003378, 48.83840652337205], [2.3532449459867126, 48.83881493655165], [2.353298999786869, 48.83881641865733], [2.353675351776813, 48.8384091658779], [2.353626719003378, 48.83840652337205]]]",REHABILITATION_IMMEUBLE,Entre rue Vésale et rue du Fer à cheval,75005,12,Réhabilitation hôtel Scipion,"[2.3534589146739697, 48.83861453156144]",648.0
2022-11-14,2022-10-17,1.0,2.0,Rue Botzaris,RTE,2,CP002400,SENS_UNIQUE,"[[[2.3811938475229795, 48.87767053159422], [2.3812709537442056, 48.87758145745426], [2.3812294346795224, 48.877416530288464], [2.3812423012723514, 48.87725188330002], [2.3812763870466847, 48.87666490272369], [2.381433492755519, 48.87623607387445], [2.3812647825838837, 48.87627102330424], [2.381105505722039, 48.87688243749682], [2.38111562036131, 48.87740160210599], [2.381182976690607, 48.877674073626274], [2.3811938475229795, 48.87767053159422]]]",INSPECTION_ENTRETIEN_RESEAU,Entre Simon Bolivar et rue Fressart,75019,10,Liaison souterraine Buttes Chaumont- Romainville,"[2.3812187577980715, 48.87691753628799]",28.0
2023-08-30,2021-06-14,2.0,3.0,rue de Sèvres,DUMEZ,2,CP001999,RESTREINTE,"[[[2.32567501181108, 48.850976338280596], [2.3259948937721537, 48.85111139587731], [2.3260198114059305, 48.85108060191929], [2.326012297730867, 48.85104819709105], [2.325726152197783, 48.850925227267865], [2.32567501181108, 48.850976338280596]]]",REHABILITATION_IMMEUBLE,en vis à vis du n°33,75006,12,cantonnement,"[2.3258546673669196, 48.85101696921646]",807.0
2024-05-31,2022-06-20,2.0,3.0,rue François 1er,Groupama,2,CP002341,RESTREINTE,"[[[2.3053115309504166, 48.86760573280608], [2.305248644751633, 48.86756110913281], [2.305049327349413, 48.86768559073597], [2.3050636326585967, 48.86769471582878], [2.3051101720714704, 48.86766690753373], [2.305156639071163, 48.867698587888626], [2.3053115309504166, 48.86760573280608]]]",REHABILITATION_IMMEUBLE,au n° 21,75008,9,Travaux de restructuration du bâtiment,"[2.3051956892887357, 48.8676330859472]",711.0
2024-02-28,2022-09-15,2.0,3.0,rue Laffitte / Rue de Provence,SOGEPROM,2,CP002393,RESTREINTE,"[[[2.338474946152101, 48.87409013002294], [2.3384767635390333, 48.87408895024193], [2.3384788693684375, 48.87406516718761], [2.338363384223726, 48.874069288222174], [2.338361112106191, 48.87410615752583], [2.3381608901004896, 48.87410743032034], [2.3381303807577707, 48.87409536428507], [2.3380973238119114, 48.87400000092884], [2.338066769186871, 48.87399150409931], [2.338076088377005, 48.87396776093707], [2.338054869463412, 48.87393433030774], [2.3380276513611498, 48.87394726696453], [2.3380727288600647, 48.874090286202396], [2.3381336856893205, 48.87411917725076], [2.338175091105123, 48.8741253553049], [2.3381984161455103, 48.87413500196], [2.3384834794719658, 48.87412824976569], [2.338474946152101, 48.87409013002294]]]",REHABILITATION_IMMEUBLE,Au 40 / 33-35,75009,11,,"[2.3382457791220967, 48.87407833631672]",531.0
2023-04-17,2020-09-14,1.0,2.0,Boulevard Vincent Auriol,RATP,2,CP001731,RESTREINTE,"[[[2.3565342230237585, 48.831294047879894], [2.358263322409682, 48.83185896218089], [2.3585773176931224, 48.83145265241965], [2.356419118137489, 48.83073780319138], [2.356220731689173, 48.830999785471484], [2.3565342230237585, 48.831294047879894]]]",TRAVAUX_OUVRAGE,entre la place d'Italie et la rue Albert Bayet,75013,14,Mécanisation de la station de la place d'Italie et dévoiement des concessionnaires.,"[2.357378206425131, 48.831305348070735]",945.0
2023-07-04,2021-11-08,2.0,2.0,Place Denfert Rochereau,RATP RER,2,CP002169,RESTREINTE,"[[[[2.3324814046179307, 48.83413860435074], [2.3327426941445473, 48.83427688631628], [2.3331193043190193, 48.83409101097215], [2.3332265696537537, 48.83397345230322], [2.333294052237816, 48.83378585268434], [2.3333273475858727, 48.83372696036534], [2.3329642349614823, 48.833493994347485], [2.332865655146732, 48.83356863469825], [2.3331077757284078, 48.83372036525181], [2.3331471441096503, 48.83382262922859], [2.333064216172524, 48.83394569369624], [2.3328103163330147, 48.83407854659821], [2.3324814046179307, 48.83413860435074]]], [[[2.3324805101910373, 48.83413876754145], [2.332467827053632, 48.834141083688415], [2.33250022819938, 48.83415200660427], [2.3324805101910373, 48.83413876754145]]], [[[2.3324805101910373, 48.83413876754145], [2.3324814046179307, 48.83413860435074], [2.3324760298091833, 48.83413575932264], [2.3324805101910373, 48.83413876754145]]]]",TRAVAUX_OUVRAGE,Contre allée coté Est,75014,12,Base vie pour création sorties supplémentaires RER.,"[2.3329919285070484, 48.83393705608835]",603.0
2023-05-31,2022-09-19,2.0,1.0,Rue Le Nôtre,SAP,2,CP002383,RESTREINTE,"[[[2.288540448027376, 48.8591895024404], [2.2889569883308853, 48.85892427965069], [2.2888960278568184, 48.85889893152244], [2.2884885341305985, 48.85916182910073], [2.2885386449136575, 48.85918949172032], [2.288540448027376, 48.8591895024404]]]",TRAVAUX_OUVRAGE,En vis-à-vis du 1 au 5,75016,13,Travaux de réhabilitation du collecteur Ouest,"[2.2887222785951127, 48.859042579819224]",254.0
2022-12-30,2022-11-14,1.0,1.0,Pont IENA,SAGP,2,CP002407,RESTREINTE,"[[[2.2911723743026124, 48.86025188171515], [2.291378000032758, 48.86038730561306], [2.293060421566911, 48.859315552367235], [2.29333378742358, 48.859255431661076], [2.292963030602004, 48.85899824938073], [2.292830282357081, 48.85918803829557], [2.2911723743026124, 48.86025188171515]]]",REAMENAGEMENT_VOIRIE,Sur chaussée,75007,12,Piétonnisation du pont,"[2.2922503588788903, 48.85969600584461]",46.0
2023-02-24,2022-11-03,2.0,1.0,Avenue des Champs Elysées,DVD - SAGP -ACO,2,CP002420,RESTREINTE,"[[[2.3200538727455706, 48.865874721048435], [2.3200020390980693, 48.865793902649216], [2.3091056744565157, 48.86925572789205], [2.3091534995198972, 48.86933115860774], [2.3200538727455706, 48.865874721048435]]]",REAMENAGEMENT_VOIRIE,De la place de l'étoile à la place Clémenceau (Ph1) puis à la place de la Concorde (Ph2),75008,9,Aménagement de refuges piétons,"[2.314643159291045, 48.867543441256416]",113.0
2022-12-20,2019-08-26,2.0,2.0,Avenue de Messine,SNCF EOLE,2,CP001477,RESTREINTE,"[[[2.313937384330044, 48.876027117035385], [2.313974930275214, 48.87605231674796], [2.3147188488919417, 48.875718687897425], [2.3147518291249445, 48.875679615138374], [2.3149239838360867, 48.87561873314292], [2.3152027820559806, 48.875540614522286], [2.315195329178253, 48.87542159738105], [2.3151719609046855, 48.87541551456593], [2.3148206587351954, 48.87552058234331], [2.3138445376667494, 48.87595519984275], [2.313937384330044, 48.876027117035385]]]",CREATION_ENTRETIEN_OUVRAGE_ART,du n°2 au n°16,75008,9,"Création d'un puits de service, travaux préparatoire du 26/08/19 au 30/08/19","[2.314529093609444, 48.87572980964821]",1212.0
2023-04-30,2021-04-06,2.0,3.0,Rue Emile Dubois,RIVP,2,CP001892,RESTREINTE,"[[[2.3377336295555464, 48.831408352389694], [2.3377108047876747, 48.831407912119026], [2.337706211851141, 48.83142898417378], [2.3377026725689585, 48.83144260896007], [2.3377049638370417, 48.831452801648986], [2.3373252218331237, 48.83154566838706], [2.337350258366161, 48.83156191217227], [2.3374571589641793, 48.83153566262489], [2.3374800309400974, 48.831547506352386], [2.3375644289104276, 48.83152386345128], [2.3376476242143083, 48.83150116176915], [2.337810319444369, 48.83146192365722], [2.337783480841688, 48.8314183092696], [2.337762661485209, 48.83141153054027], [2.3377336295555464, 48.831408352389694]]]",REHABILITATION_IMMEUBLE,Au N°1,75014,12,Démolition et Reconstruction,"[2.3376087438423045, 48.83148812314755]",754.0
2022-12-30,2022-01-31,2.0,2.0,bd Pasteur,CPCU,2,CP002268,RESTREINTE,"[[[2.313657625860738, 48.84122930170467], [2.3136802893204798, 48.841287731417765], [2.313696182835892, 48.84131280792319], [2.3138767494813437, 48.84115203226221], [2.313790782043143, 48.84110989664495], [2.313659397022841, 48.8412316915925], [2.313657625860738, 48.84122930170467]]]",ENTRETIEN_RESEAU,Au N° 52,75015,13,Modernisation Chambre,"[2.313757003270671, 48.841203375944964]",333.0
2022-08-31,2021-02-08,2.0,2.0,27 rue du Moulinet,RTE,2,CP001834,RESTREINTE,"[[[2.355071667012947, 48.8269241542309], [2.3546537391207543, 48.82679625702399], [2.3546237106718517, 48.82683464488532], [2.355021574823157, 48.82695291590173], [2.355071667012947, 48.8269241542309]]]",CONSTRUCTION_IMMEUBLE,,75013,14,,"[2.354840203874579, 48.826876031562875]",569.0
2022-09-30,2022-05-12,2.0,1.0,Avenue du Maine / Rue Vercingétorix,SAGP,4,CP002317,RESTREINTE,"[[[2.3222781843747686, 48.83868007975978], [2.322279370863127, 48.8386816684712], [2.322281809776789, 48.83867851741154], [2.3223044067615626, 48.83860408149004], [2.322188295940832, 48.838569312358274], [2.3222604655175245, 48.83837935461547], [2.3222043607722056, 48.83835127860244], [2.3222495269572603, 48.838296006593055], [2.322184933411234, 48.83827343967063], [2.322036026320933, 48.83863587509459], [2.3222781843747686, 48.83868007975978]]]",REAMENAGEMENT_VOIRIE,80- 82 av. du Maine / Rue Vercingétorix angle av. du Maine,75014,12,Traversées de chaussée pour les travaux SLT + Reprise du trottoir,"[2.3221722156710087, 48.83851492099773]",141.0
2022-08-31,2022-07-04,2.0,2.0,Rue Lourmel,ENEDIS,2,CP002355,,"[[[[2.2919259266712317, 48.850203242499724], [2.292029345759672, 48.850119013158604], [2.2864588057204496, 48.843690237543484], [2.2862735367969336, 48.84295871482904], [2.2856810245528054, 48.84225698466727], [2.285615936011876, 48.842256595990904], [2.2862084460127385, 48.84295832646717], [2.2862625050608756, 48.843764257302155], [2.2919259266712317, 48.850203242499724]]], [[[2.292029345759672, 48.850119013158604], [2.2920347422268073, 48.85012523989805], [2.2920348881554307, 48.85011449877831], [2.292029345759672, 48.850119013158604]]]]",ENTRETIEN_RESEAU,Du n° 10 au n° 102,75015,13,Travaux sur réseaux HTA,"[2.2887206376284213, 48.84639432756618]",58.0
2024-03-31,2022-08-01,2.0,3.0,Rue Meyerbeer,Paris Opéra SNC,2,CP002361,RESTREINTE,"[[[2.333193302308155, 48.87208841257584], [2.3335014583488936, 48.87191118975601], [2.3335014644360723, 48.871910714038776], [2.3334401677996857, 48.871852313088226], [2.3331290785457, 48.87203332632544], [2.333193302308155, 48.87208841257584]]]",REHABILITATION_IMMEUBLE,"Emprise 1: entre les n° 2 et 4 rue Meyerbeer
Emprise 2: du 11 et 13 rue de la chaussée d'Antin",75009,11,Emprises sur chaussée et trottoir,"[2.3333165914808944, 48.87197086827153]",608.0
2023-02-28,2022-10-03,2.0,1.0,Rue de Rivoli,Musée Louvres & MAD,2,CP002389,RESTREINTE,"[[[2.334672368265756, 48.86288426577897], [2.334607427103902, 48.862808099605225], [2.3323618701570696, 48.86354990422634], [2.332408225778639, 48.86362392818835], [2.334672368265756, 48.86288426577897]]]",REHABILITATION_IMMEUBLE,Entre les n° 101 au 111,75001,11,Travaux en façades des musées du Louvres et Arts Déco,"[2.333529098093924, 48.863211135110944]",148.0
2023-06-30,2020-07-02,2.0,3.0,rue de Vaugirard,Sénat,2,CP001609,RESTREINTE,"[[[2.3360084098982288, 48.849564069459575], [2.3360331107517953, 48.849380028718265], [2.336099794132965, 48.84935327230715], [2.336758560269392, 48.849379769659876], [2.336764856658318, 48.84933839989748], [2.3365327572700005, 48.849330450606004], [2.336499212246473, 48.84930313723115], [2.336060221195462, 48.84928975585529], [2.336040521297537, 48.849307731735394], [2.3360245179182884, 48.849318588118415], [2.336014259710722, 48.84933138122461], [2.336008309718559, 48.84934562552129], [2.335980307010471, 48.84956248621215], [2.3360084098982288, 48.849564069459575]]]",REHABILITATION_IMMEUBLE,entre la rue de Tournon et la rue Garancière.,75006,12,,"[2.336312710952428, 48.84935105068015]",1093.0
2024-03-31,2020-02-21,1.0,2.0,Porte de la Chapelle,SNCF,2,CP001652,RESTREINTE,"[[[2.3585578081465237, 48.89985131251321], [2.3597309110488505, 48.89984147843579], [2.361085240371427, 48.89833962695765], [2.358593153364847, 48.89830482413131], [2.3585578081465237, 48.89985131251321]]]",TRAVAUX_OUVRAGE,,75018,9,Dépose puis reconstruction des ponts,"[2.35953040401859, 48.89899174665334]",1500.0
2023-09-30,2020-11-02,2.0,1.0,rue des archives,Affaires culturelles,4,CP001732,RESTREINTE,"[[[2.3549931752482824, 48.858176077945615], [2.355067376364267, 48.8581538718199], [2.3550108450170866, 48.85805957609765], [2.354938027205365, 48.85796995100735], [2.354909033281176, 48.857981692208895], [2.354872781444696, 48.85799696379475], [2.354842205378565, 48.85799084975331], [2.3548204665883654, 48.857999061428174], [2.3548074324955386, 48.85803230396878], [2.3549319184096666, 48.85817217823224], [2.3549931752482824, 48.858176077945615]]]",REHABILITATION_IMMEUBLE,du n°22 au n°26,75004,11,,"[2.354936406579558, 48.85807751478241]",1062.0
2022-11-02,2020-11-02,2.0,3.0,17b rue d'Amsterdam,AMETIS,4,CP001801,RESTREINTE,"[[[2.3268446891577828, 48.87741729930449], [2.326906747540016, 48.877416696753045], [2.3269002548958353, 48.87724914349363], [2.326836002280098, 48.87725211334718], [2.3268446891577828, 48.87741729930449]]]",CONSTRUCTION_IMMEUBLE,,75008,9,Démolition puis construction d'un bâtiment.,"[2.3268719732725325, 48.87733330642187]",730.0
2023-06-30,2021-02-23,1.0,1.0,Voie Mazas,SAP,2,CP001848,RESTREINTE,"[[[2.3665005852835845, 48.845539520359495], [2.3666745011793577, 48.845618281559865], [2.3672737575404046, 48.84516514830218], [2.3678888461817227, 48.844746988911076], [2.3677640220310647, 48.84464433206504], [2.3671202392676216, 48.84508112757091], [2.3665005852835845, 48.845539520359495]]]",TRAVAUX_OUVRAGE,,75012,15,Travaux pour le bassin d'Austerlitz,"[2.367192572679895, 48.84513644575862]",857.0
2022-12-31,2022-05-31,2.0,3.0,Avenue d'Italie,SAS CORE,2,CP002327,RESTREINTE,"[[[2.355745781961461, 48.8304843594879], [2.3558719672785826, 48.83048146954704], [2.3558770113042136, 48.83048172065626], [2.355882777315828, 48.830481751710046], [2.3559436661179833, 48.83030860695997], [2.356033425419116, 48.8300449554964], [2.3558859258030047, 48.83002274445387], [2.3558877132206533, 48.830023943949726], [2.355745781961461, 48.8304843594879]]]",REHABILITATION_IMMEUBLE,Emprise entre les n° 2 et 16,75013,14,Réhabilitation du bâtiment grand écran,"[2.355888552552621, 48.83025420526024]",214.0
2022-11-30,2022-06-20,2.0,,rue Ingénieur Robert Keller,PREMYS,2,CP002347,SENS_UNIQUE,"[[[2.2812982349685362, 48.84835168454171], [2.2816404338193044, 48.848218579540436], [2.281600657781107, 48.84817455692454], [2.28125987587877, 48.84830957338453], [2.2812982349685362, 48.84835168454171]]]",REHABILITATION_IMMEUBLE,Entre les n° 3 et 5 sur trottoir et chaussée,75015,13,Curage de la tour cristal,"[2.2814510007896316, 48.848263124105934]",163.0
2023-03-31,2022-07-26,2.0,2.0,Place François 1er,CPCU,2,CP002365,RESTREINTE,"[[[2.307273629523612, 48.86601530651125], [2.3072717787067982, 48.86601886531051], [2.307271794527812, 48.86601767556485], [2.3072588876539992, 48.86603901613086], [2.3084971537277923, 48.86636027495284], [2.3085172578543354, 48.86634016478189], [2.3081668084195015, 48.866248907171915], [2.308141797576535, 48.86609528352092], [2.308040150837061, 48.866009033014286], [2.3078892476784802, 48.86596532902388], [2.3077720049943244, 48.86596702974826], [2.307510866510522, 48.866076167654846], [2.307273629523612, 48.86601530651125]]]",RACCORDEMENT_RESEAU,Du 5 au 9 & 8-10 place François 1er + du 1 au 11 &  au 2 au 14 rue Jean Goujon + du 3 au 21 avenue François Roosevelt,75008,9,Raccordement réseau au Grand Palais,"[2.307888221989011, 48.866113277522594]",248.0
2022-09-30,2018-10-25,2.0,2.0,Rue de Belleville,RATP L11,2,CP000939,RESTREINTE,"[[[2.397899421917581, 48.875654087871794], [2.3978974848407097, 48.875483516287204], [2.396096717544042, 48.87534934641613], [2.3960791125392045, 48.875445345821426], [2.3969083061660212, 48.875518869184546], [2.396901899936586, 48.87559724604566], [2.397899421917581, 48.875654087871794]]]",TRAVAUX_OUVRAGE,entre rue Compans et rue du Docteur Potain.,75019,10,Adaptation de la station Télégraphe dans le cadre du prolongement de la L11.,"[2.397107657492351, 48.87550218331863]",1436.0
2022-08-17,2022-07-25,2.0,3.0,Contre-allée avenue Iéna,Groupama,2,CP002348,BARRAGE_TOTAL,"[[[2.295518180136605, 48.86931514838664], [2.2956078396091097, 48.86935327234493], [2.2956037223382286, 48.86912433836769], [2.295511383707261, 48.86912427066424], [2.295518180136605, 48.86931514838664]]]",REHABILITATION_IMMEUBLE,Contre-allée (coté impair) de l'avenue de l'Iéna,75016,13,Levage pour installation verrières en cour intérieure,"[2.2955616658346933, 48.86922884277895]",23.0
2023-10-31,2021-09-27,2.0,3.0,Rue d'Alésia,Hopital St Anne,2,CP002156,RESTREINTE,"[[[[2.336840870375748, 48.827340517859064], [2.3382833209803895, 48.82711556942534], [2.338210939340992, 48.82701795172333], [2.3367527014613816, 48.82724071349103], [2.336702212867175, 48.82737464379105], [2.3368161041830313, 48.827369906143666], [2.336840870375748, 48.827340517859064]]], [[[2.3382833209803895, 48.82711556942534], [2.338286882024943, 48.82712037111259], [2.338286950158203, 48.827115003112816], [2.3382833209803895, 48.82711556942534]]]]",CONSTRUCTION_IMMEUBLE,Au N°2,75014,12,,"[2.337473037909696, 48.82718796138347]",764.0
2022-11-30,2022-05-09,2.0,,chaussée + trottoir,EDP,2,CP002308,RESTREINTE,"[[[2.3566866350776534, 48.869217246579815], [2.356776989714625, 48.8692610399184], [2.3567777225919126, 48.86926009145532], [2.3569723447197415, 48.869272558813165], [2.3570187697067237, 48.86925186887139], [2.3566866350776534, 48.869217246579815]]]",ENTRETIEN_RESEAU,17 rue René Boulanger sur une partie du trottoir et de la chaussée,75010,11,Puit pour renouvellement conduites EP en DN 100/150/200,"[2.356854868773165, 48.86924846607967]",205.0
